Date/Time,CHARGE SCH:Schedule Value [](TimeStep),CHILLER TEMP SCH:Schedule Value [](TimeStep),ICE TANK TEMP SCH:Schedule Value [](TimeStep),NUM TANKS:Schedule Value [](TimeStep),CHRG TEMP:Schedule Value [](TimeStep),TRIM TEMP:Schedule Value [](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 0 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),90.1-2007 WATERCOOLED  CENTRIFUGAL CHILLER 1 374TONS 0.6KW/TON:Chiller Electricity Rate [W](TimeStep),mdot_branch:PythonPlugin:OutputVariable [](TimeStep),mdot_tank:PythonPlugin:OutputVariable [](TimeStep),soc:PythonPlugin:OutputVariable [](TimeStep),t_branch_in:PythonPlugin:OutputVariable [](TimeStep),t_branch_out:PythonPlugin:OutputVariable [](TimeStep),t_tank_out:PythonPlugin:OutputVariable [](TimeStep),Electricity:Facility [J](TimeStep),NaturalGas:Facility [J](TimeStep)
 02/22  18:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,101581.62033184845,63.89465090867328,0.0,0.03934027810804519,6.7,6.7,6.7,690937982.9797772,35360359.79549875
 02/22  18:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,100281.53298609806,63.89465090867328,0.0,0.03925423425827257,6.7,6.7,6.7,689803401.582925,38586407.44296969
 02/22  18:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,100947.83342274546,63.89465090867328,0.0,0.03916819040849984,6.7,6.7,6.7,690188017.7841046,42329806.0293321
 02/22  18:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,100226.14983111728,63.89465090867328,0.0,0.039082146558727215,6.7,6.7,6.7,689676977.4233499,47845657.378269404
 02/22  19:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,99313.48863079786,63.89465090867328,0.0,0.038996102708954594,6.7,6.7,6.7,689313925.9079137,51777658.49517884
 02/22  19:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98995.94450457975,63.89465090867328,0.0,0.03891005885918186,6.7,6.7,6.7,674479528.6022061,55303241.49780414
 02/22  19:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98885.6603335092,63.89465090867328,0.0,0.03882401500940924,6.7,6.7,6.7,674442542.1781577,44854930.377154335
 02/22  19:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98832.82348571529,63.89465090867328,0.0,0.03873797115963662,6.7,6.7,6.7,674464022.109686,61644441.39394269
 02/22  19:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98799.95860987503,63.89465090867328,0.0,0.03865192730986389,6.7,6.7,6.7,674526119.0173682,64545262.071596175
 02/22  19:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98780.62964042331,63.89465090867328,0.0,0.038565883460091266,6.7,6.7,6.7,674626306.9200251,67043810.84131153
 02/22  20:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98774.53884129449,63.89465090867328,0.0,0.038479839610318645,6.7,6.7,6.7,674768871.0106825,55622117.75708683
 02/22  20:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98712.69828507154,63.89465090867328,0.0,0.03839379576054591,6.7,6.7,6.7,644634926.4732693,73694120.45234142
 02/22  20:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98733.74165636512,63.89465090867328,0.0,0.03830775191077329,6.7,6.7,6.7,644460396.4259689,76365999.35383338
 02/22  20:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98812.86320067341,63.89465090867328,0.0,0.03822170806100067,6.7,6.7,6.7,644390202.0182438,81111616.91057003
 02/22  20:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98745.96562767195,63.89465090867328,0.0,0.03813566421122794,6.7,6.7,6.7,644221985.4542035,85556450.09895469
 02/22  20:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98675.85676590912,63.89465090867328,0.0,0.038049620361455316,6.7,6.7,6.7,644070872.4296798,81418639.92175543
 02/22  21:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,98631.96023325493,63.89465090867328,0.0,0.037963576511682695,6.7,6.7,6.7,643961622.2167597,87707563.23992506
 02/22  21:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,199182.93313572532,63.89465090867328,0.0,0.03787753266190996,6.7,6.7,6.7,690518540.4948819,96465223.01930657
 02/22  21:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,199182.93313572532,63.89465090867328,0.0,0.03779148881213734,3.321091032824918,3.321091032824918,3.321091032824918,687964164.2001297,87254147.3457856
 02/22  21:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,199182.93313572532,63.89465090867328,0.0,0.03770544496236472,0.8163367820196061,0.8163367820196061,0.8163367820196061,685839570.6026516,103693884.0851665
 02/22  21:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,170929.1493184453,63.89465090867328,63.89465090867328,0.06096868876194095,-1.9754596985517145,-1.6573060080475754,-1.6573060080475754,666858331.7108005,94122034.43731017
 02/22  21:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,113627.8716202511,63.89465090867328,63.89465090867328,0.10359028440130691,-3.8,-3.2394376490230514,-3.2394376490230514,632268145.8437731,110181223.33956496
 02/22  22:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,99818.70556522478,63.89465090867328,63.89465090867328,0.1425752522392678,-3.8,-3.2801643926112534,-3.2801643926112534,622600123.2154216,100198486.51231736
 02/22  22:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,64128.11770313107,63.89465090867327,63.89465090867327,0.17872157943009134,-3.799999999999999,-3.3123455634259447,-3.3123455634259447,466515620.19264585,5025948.539621177
 02/22  22:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,44619.188885225594,63.89465090867329,63.89465090867329,0.21262488958840403,-3.8000000000000007,-3.3380164086009048,-3.3380164086009048,453940712.3107771,17497788.91489455
 02/22  22:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,59765.97375888629,63.894650908673285,63.894650908673285,0.24473895027229686,-3.8,-3.3586419652215516,-3.3586419652215516,465592652.10099626,5025948.539621178
 02/22  22:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,57761.898840297385,63.89465090867328,63.89465090867328,0.27541541643635314,-3.8,-3.375304149221809,-3.375304149221809,463839099.8150402,5025948.539621178
 02/22  22:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,56495.91772697538,63.89465090867328,63.89465090867328,0.30493053385002933,-3.8,-3.3888223022268296,-3.3888223022268296,463083305.66392106,13484792.059963325
 02/22  23:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,40401.138043669096,63.894650908673285,63.894650908673285,0.33350344044070723,-3.8,-3.39983279163502,-3.39983279163502,451424154.32695043,9026570.979173288
 02/22  23:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,59750.27063433509,63.894650908673285,63.894650908673285,0.3613089195371818,-3.8,-3.40884277111888,-3.40884277111888,449066531.5092219,5025948.539621178
 02/22  23:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,108576.7722884585,63.89465090867327,63.89465090867327,0.38848640602390183,-3.8,-3.416267214283097,-3.416267214283097,490571090.79618216,5025948.539621177
 02/22  23:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,104220.99562969626,63.89465090867328,63.89465090867328,0.41514641126141116,-3.8,-3.422454832382238,-3.422454832382238,482608186.2598498,17487053.912505016
 02/22  23:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,57616.538224232696,63.894650908673285,63.894650908673285,0.44137514155038093,-3.8,-3.4277063939577586,-3.4277063939577586,432415869.6987076,5025948.539621178
 02/22  23:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,44508.92916706937,63.894650908673285,63.894650908673285,0.46723783972296185,-3.8,-3.4322876854398405,-3.4322876854398405,425810597.7807115,5025948.539621178
 02/22  24:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,52762.15160937708,63.894650908673285,63.894650908673285,0.49278122338444635,-3.8,-3.436438555433976,-3.436438555433976,430773557.1513066,17485969.36516384
 02/23  00:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,52146.8816934394,63.89465090867327,63.89465090867327,0.5180352927711269,-3.8,-3.4403789832308953,-3.4403789832308953,423061241.6809311,5025948.539621178
 02/23  00:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,36324.62306039169,63.89465090867327,63.89465090867327,0.5430147156350082,-3.8,-3.4443127953700867,-3.4443127953700867,411676199.6334169,5025948.539621177
 02/23  00:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,33505.20974429995,63.894650908673285,63.894650908673285,0.56771995308526,-3.8,-3.448429459175811,-3.448429459175811,410005676.60418206,5025948.539621178
 02/23  00:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,32980.51320689558,63.89465090867333,63.89465090867333,0.5921382604208023,-3.8000000000000025,-3.4529042709984497,-3.4529042709984497,409714933.5590395,5025948.539621178
 02/23  00:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,104847.80034238924,63.894650908673185,63.894650908673185,0.6162446748425253,-3.7999999999999945,-3.457897205730355,-3.457897205730355,484381191.8209021,5025948.539621177
 02/23  01:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,103467.06159307525,63.89465090867328,63.89465090867328,0.6400030833538879,-3.8,-3.463550686893414,-3.463550686893414,474573545.5288183,5025948.539621178
 02/23  01:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,104026.77681676007,63.89465090867328,63.89465090867328,0.6633674460856622,-3.8,-3.4699865603835325,-3.4699865603835325,474884408.6284214,5025948.539621178
 02/23  01:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,54428.044946916445,63.894650908673285,63.894650908673285,0.6862832305497114,-3.8,-3.4773025975902954,-3.4773025975902954,422889427.0861993,5025948.539621178
 02/23  01:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,38816.05083044931,63.894650908673285,63.894650908673285,0.7086890896241671,-3.8,-3.485568902002005,-3.485568902002005,414359748.9157243,5025948.539621178
 02/23  01:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,47423.679861096476,63.894650908673285,63.894650908673285,0.7305187899970593,-3.8,-3.494824633226426,-3.494824633226426,420027230.22286016,5025948.539621178
 02/23  01:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,46487.954833054115,63.89465090867333,63.89465090867333,0.7517033689446235,-3.8000000000000025,-3.505075478760432,-3.505075478760432,419457951.54960454,5025948.539621178
 02/23  02:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,30203.144474217388,63.894650908673185,63.894650908673185,0.7721734673264284,-3.7999999999999945,-3.5162922832804773,-3.5162922832804773,407785925.13599265,5025948.539621177
 02/23  02:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,26696.093161760018,63.894650908673285,63.894650908673285,0.7918617581185211,-3.8,-3.528411178082849,-3.528411178082849,405692954.59590703,5025948.539621178
 02/23  02:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,25511.41576583011,63.89465090867328,60.13380897574675,0.8106620803979151,-3.8,-3.54186702511928,-3.525723073276914,404994588.96072197,5025948.539621178
 02/23  02:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,32727.044262660616,63.89465090867328,56.76867791031371,0.8285284275041955,-3.8,-3.555855884970612,-3.525209330647885,410649415.76746553,5025948.539621178
 02/23  02:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,63161.80449106304,63.89465090867323,56.78149587332709,0.8454592906246812,-3.799999999999997,-3.5698093509693796,-3.540972812779288,445193179.9113341,5025948.539621177
 02/23  02:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,101939.46471865391,63.894650908673285,56.79473840922857,0.8614175898837456,-3.8,-3.584132432360279,-3.557146819174306,475017136.4861698,5025948.539621178
 02/23  03:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,93870.28379178306,63.894650908673285,56.80820193585525,0.8763775610280353,-3.8,-3.598652699166239,-3.5735359497436088,465948004.52801275,5025948.539621178
 02/23  03:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,42510.72628610418,63.894650908673285,56.8217207177208,0.8903254594221552,-3.8,-3.613195260802784,-3.5899425880045643,415439835.43820703,5025948.539621178
 02/23  03:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,35545.54609676752,63.89465090867327,56.83513870009855,0.9032597310892564,-3.8,-3.627590217929908,-3.6061751393493147,412995185.8227971,5025948.539621177
 02/23  03:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,34595.430681812606,63.89465090867328,56.848309968466495,0.9151906646496324,-3.8,-3.641679366847852,-3.6220555440872766,412227191.9774449,5025948.539621178
 02/23  03:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,33256.66849678836,63.89465090867328,56.86110259796396,0.9261395759707538,-3.8,-3.6553217112990932,-3.6374254397427093,411444855.0209618,5025948.539621178
 02/23  03:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,16891.330801303757,63.894650908673285,56.87340234106543,0.9361376086396413,-3.8,-3.6683974825219696,-3.652150626358961,399760621.8225354,5025948.539621178
 02/23  04:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,12882.22068555832,63.894650908673285,11.648326030893664,0.9445568324674302,-3.8,-3.6878847031267514,-3.1850131137951214,397402015.9794265,5025948.539621178
 02/23  04:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,27984.941420971816,63.89465090867327,10.862169820143915,0.9522369345065154,-3.799999999999999,-3.6979641431489,-3.199793451803909,415835152.0266155,5025948.539621177
 02/23  04:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,28482.082813937155,63.894650908673285,10.862162199300942,0.959262755938296,-3.8000000000000007,-3.7069610828995616,-3.252715857121327,415950143.71611387,5025948.539621178
 02/23  04:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,27706.57717684441,63.89465090867328,10.862156022527381,0.9656614937627559,-3.8,-3.71551192155631,-3.303014294131998,415462083.00582004,5025948.539621178
 02/23  04:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,11870.398420879887,63.894650908673285,10.86215096951166,0.9714642410340547,-3.8,-3.7235735431092074,-3.350435102869549,404034253.0197709,5025948.539621178
 02/23  04:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,8779.289190144536,63.894650908673285,10.862146802849548,0.9767050959933611,-3.8,-3.731115848271104,-3.394801202032798,402151243.35654944,5025948.539621178
 02/23  05:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,8038.057959507674,63.89465090867328,10.862145384280227,0.9814202548521989,-3.8,-3.738121341072922,-3.4360097226681994,401678879.486329,5025948.539621178
 02/23  05:10:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,7464.1009252358235,63.894650908673285,10.862145087526295,0.9856471331932906,-3.8,-3.744584180417327,-3.4740262242382434,402939975.03232396,5025948.539621178
 02/23  05:20:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,6924.824750740179,63.89465090867325,10.862144945953519,0.9894235537590816,-3.7999999999999985,-3.750508831513539,-3.5088769345981987,405011163.5585047,5025948.539621178
 02/23  05:30:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,6472.536266020974,63.89465090867328,10.862144917663466,0.9927870280919094,-3.8,-3.7559084720117664,-3.540639366332063,406009842.4462921,5025948.539621178
 02/23  05:40:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,6093.85017139992,63.894650908673306,37.268346332595364,0.9958514874835989,-3.8000000000000016,-3.760064149052841,-3.731532050490316,406752616.1395079,5025948.539621178
 02/23  05:50:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,5683.950505023136,63.89465090867328,37.26478883425369,0.9985489569152853,-3.8,-3.764759912363127,-3.7395769258866873,406764267.56012934,5025948.539621178
 02/23  06:00:00,1.0,-3.8,6.7,1.0,-3.8,10.0,0.0,5323.4012151759525,63.89465090867328,37.24761370978593,1.0,-3.8,-3.7686107827178073,-3.7461548571629635,406764281.72996986,5025948.539621178
 02/23  06:10:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867327,37.24761370978593,1.0,-3.799999999999999,-3.799999999999999,-3.799999999999999,452103804.81809163,21648792.806851868
 02/23  06:20:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24761370978593,1.0,-1.6062948820382312,-1.6062948820382312,-1.6062948820382312,468698269.83129287,375196278.5024995
 02/23  06:30:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24761370978593,1.0,0.5485874808318238,0.5485874808318238,0.5485874808318238,463299573.03797483,164020683.6553577
 02/23  06:40:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,37.24761370978593,1.0,2.6711867444846242,2.6711867444846242,2.6711867444846242,464382988.68188804,162062620.178425
 02/23  06:50:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,377.03076574807994,63.89465090867328,37.24761370978593,1.0,4.8383714892210214,4.8383714892210214,4.8383714892210214,484028153.58780587,149364039.03094208
 02/23  07:00:00,1.0,6.7,6.7,1.0,-3.8,10.0,0.0,88861.23486747603,63.89465090867328,37.24761370978593,1.0,6.7,6.7,6.7,541051995.4018023,158959737.54499507
 02/23  07:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,84781.20070905641,63.89465090867328,37.24761370978593,1.0,6.7,6.7,6.7,675823944.4709744,153765338.3202818
 02/23  07:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,89077.59892819397,63.89465090867328,37.24761370978593,1.0,6.7,6.7,6.7,640977237.0100472,151691462.51404828
 02/23  07:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,89730.81083487858,63.89465090867328,37.24761370978593,1.0,6.7,6.7,6.7,641251392.3216019,144166580.91582945
 02/23  07:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,89603.89368997658,63.89465090867328,37.24761370978593,1.0,6.7,6.7,6.7,640930323.535191,138689174.95904097
 02/23  07:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,89328.66554886593,63.89465090867328,37.24761370978593,0.9999688555725011,6.7,6.7,6.7,640505862.8569831,138360137.27349284
 02/23  08:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,89017.26352266977,63.89465090867328,37.24761370978593,0.9998828117227285,6.7,6.7,6.7,640072777.5101054,132018110.53220373
 02/23  08:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,88950.61669653504,63.89465090867328,37.24761370978593,0.9997967678729559,6.7,6.7,6.7,932653975.3052648,67227887.46054493
 02/23  08:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,89770.73864043006,63.89465090867328,37.24761370978593,0.9997107240231832,6.7,6.7,6.7,934029923.6057853,61450480.27932241
 02/23  08:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,90902.27977962623,63.89465090867328,37.24761370978593,0.9996246801734106,6.7,6.7,6.7,935451769.360614,41103901.429055296
 02/23  08:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,92730.56531174807,63.89465090867328,37.24761370978593,0.9995386363236379,6.7,6.7,6.7,937196315.2885034,37722887.79044826
 02/23  08:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,93931.75349117845,63.89465090867328,37.24761370978593,0.9994525924738652,6.7,6.7,6.7,937523966.0510076,48552717.18041271
 02/23  09:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,105750.43523503665,63.89465090867328,37.24761370978593,0.9993665486240926,6.7,6.7,6.7,948085728.1549957,32345279.84093761
 02/23  09:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,102260.81557058216,63.89465090867328,37.24761370978593,0.99928050477432,6.7,6.7,6.7,924210767.8943123,29985907.10769484
 02/23  09:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,102391.94262362353,63.89465090867328,37.24761370978593,0.9991944609245473,6.7,6.7,6.7,924461476.605065,44930085.00094891
 02/23  09:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,103170.74647620464,63.89465090867328,37.24761370978593,0.9991084170747746,6.7,6.7,6.7,925205964.1162584,29054537.545982815
 02/23  09:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,104940.55218468994,63.89465090867328,37.24761370978593,0.999022373225002,6.7,6.7,6.7,927099753.0045341,26592888.500250224
 02/23  09:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,106864.01480702929,63.89465090867328,37.24761370978593,0.9989363293752294,6.7,6.7,6.7,929126568.3716854,41679369.49396115
 02/23  10:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,109340.31883823643,63.89465090867328,37.24761370978593,0.9988502855254566,6.7,6.7,6.7,931575316.0335735,25512478.25432133
 02/23  10:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,110238.38089018207,63.89465090867328,37.24761370978593,0.998764241675684,6.7,6.7,6.7,903235536.0746375,28825250.67583139
 02/23  10:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,111064.33785285222,63.89465090867328,37.24761370978593,0.9986781978259114,6.7,6.7,6.7,904098062.895973,40364044.46600157
 02/23  10:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,111813.7089983298,63.89465090867328,37.24761370978593,0.9985921539761387,6.7,6.7,6.7,904886707.9439858,24650678.432884015
 02/23  10:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,113259.97007965592,63.89465090867328,37.24761370978593,0.998506110126366,6.7,6.7,6.7,906317409.6911308,31990591.617936604
 02/23  10:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,113774.93951294734,63.89465090867328,37.24761370978593,0.9984200662765934,6.7,6.7,6.7,906947596.9055401,36626446.56593648
 02/23  11:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,114445.70721555874,63.89465090867328,37.24761370978593,0.9983340224268207,6.7,6.7,6.7,907673797.2236753,24506543.60327482
 02/23  11:10:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,115576.87600142669,63.89465090867328,37.24761370978593,0.9982479785770481,6.7,6.7,6.7,909007797.4122875,40811246.2067036
 02/23  11:20:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,117784.88183184984,63.89465090867328,37.24761370978593,0.9981619347272754,6.7,6.7,6.7,911730785.9440522,36479536.0730162
 02/23  11:30:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,119770.93726983148,63.89465090867328,37.24761370978593,0.9980758908775027,6.7,6.7,6.7,913988482.2258964,32838976.720010232
 02/23  11:40:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,121626.35820637445,63.89465090867328,37.24761370978593,0.9979898470277301,6.7,6.7,6.7,916133352.7823836,45024583.99848773
 02/23  11:50:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,123327.0302216994,63.89465090867328,37.24761370978593,0.9979038031779575,6.7,6.7,6.7,918106818.1744199,27602568.445209872
 02/23  12:00:00,0.0,6.7,6.7,1.0,-3.8,10.0,0.0,124909.41318729144,63.89465090867328,37.24761370978593,0.9978177593281847,6.7,6.7,6.7,919968134.1614101,43345985.721681885
 02/23  12:10:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,0.0,63.89465090867328,0.0,0.9977317154784121,6.7,6.7,6.7,793538406.3960567,40978451.04338453
 02/23  12:20:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,89214.45593002718,63.89465090867328,0.0,0.9238896515838882,9.825910804689569,8.936215992865598,8.936215992865598,871943559.9564095,40366977.44296925
 02/23  12:30:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,97745.58117190917,63.89465090867328,0.0,0.8603878044647086,10.0,9.20106888181313,9.20106888181313,880097343.331334,50826690.76050395
 02/23  12:40:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,104623.4827268818,63.89465090867328,0.0,0.8043402054692309,10.0,9.270472376698963,9.270472376698963,886846903.6812333,36709827.52619119
 02/23  12:50:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,108382.95461289695,63.89465090867328,0.0,0.753154011190561,10.0,9.3166259904387,9.3166259904387,888207825.2691112,45154909.6287754
 02/23  13:00:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,110057.85559951016,63.89465090867328,0.0,0.7052006713366024,10.0,9.347348456079853,9.347348456079853,889718277.2521076,49547821.294665486
 02/23  13:10:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,105865.85718015918,63.89465090867328,0.0,0.6593993029305592,10.0,9.367503274194034,9.367503274194034,914249106.9230958,31445183.66536548
 02/23  13:20:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,105720.42465766754,63.89465090867328,0.0,0.6150096894801973,10.0,9.38039858654396,9.38039858654396,914316239.9996774,48708774.56637076
 02/23  13:30:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,105546.72504286627,63.89465090867328,0.0,0.5715233350427392,10.0,9.388504132399287,9.388504132399287,913700868.1501561,40085683.18527145
 02/23  13:40:00,-1.0,10.0,6.7,1.0,-3.8,10.0,0.0,106452.51620992094,63.89465090867328,0.0,0.5286047378762688,10.0,9.3938426239188,9.3938426239188,915133233.9108905,38492081.06845301
